Source,Target,Type,Id,Label,Weight
95,812,Directed,1008,,1
95,3247,Directed,1009,,1
95,3545,Directed,1010,,1
95,2977,Directed,1011,,1
95,3911,Directed,1012,,2
95,2930,Directed,1013,,1
95,1799,Directed,1014,,1
95,355,Directed,1015,,1
95,2496,Directed,1016,,1
95,2323,Directed,1017,,3
95,1885,Directed,1018,,1
95,3003,Directed,1019,,1
95,255,Directed,1020,,1
95,283,Directed,1021,,2
95,3987,Directed,1022,,1
95,207,Directed,1023,,1
95,1674,Directed,1024,,2
95,1401,Directed,1025,,1
95,944,Directed,1026,,2
95,1960,Directed,1027,,1
95,4555,Directed,1028,,1
95,1727,Directed,1029,,1
95,1978,Directed,1030,,1
95,2429,Directed,1031,,1
95,1428,Directed,1032,,1
95,470,Directed,1033,,1
95,2543,Directed,1034,,2
95,3416,Directed,1035,,1
95,3403,Directed,1036,,1
95,2991,Directed,1037,,1
95,969,Directed,1038,,1
95,965,Directed,1039,,1
95,1746,Directed,1040,,1
95,2060,Directed,1041,,1
95,3151,Directed,1042,,1
95,95,Directed,1043,,2
95,3045,Directed,1044,,1
95,1091,Directed,1045,,1
95,3988,Directed,1046,,1
95,2645,Directed,1047,,1
95,4056,Directed,1048,,1
95,4307,Directed,1049,,1
95,522,Directed,1050,,1
95,1710,Directed,1051,,1
95,3209,Directed,1052,,1
95,3757,Directed,1053,,1
95,1173,Directed,1054,,1
95,2613,Directed,1055,,1
95,4515,Directed,1056,,1
95,2615,Directed,1057,,1
95,3565,Directed,1058,,1
95,1666,Directed,1059,,1
95,4442,Directed,1060,,1
95,1969,Directed,1061,,1
95,951,Directed,1062,,1
95,1067,Directed,1063,,1
95,3714,Directed,1064,,1
95,1306,Directed,1065,,1
95,4488,Directed,1066,,1
95,3466,Directed,1067,,1
95,4163,Directed,1068,,1
95,3469,Directed,1069,,1
95,3042,Directed,1070,,1
95,780,Directed,1071,,1
95,1426,Directed,1072,,1
95,3193,Directed,1073,,1
95,1733,Directed,1074,,1
95,2636,Directed,1075,,1
95,473,Directed,1076,,1
95,3014,Directed,1077,,1
96,423,Directed,1078,,1
96,548,Directed,1079,,1
96,4468,Directed,1080,,2
96,3297,Directed,1081,,1
96,2647,Directed,1082,,1
96,3813,Directed,1083,,1
96,3019,Directed,1084,,1
96,135,Directed,1085,,1
97,3411,Directed,1086,,1
97,3291,Directed,1087,,1
97,965,Directed,1088,,1
98,1821,Directed,1089,,1
99,4106,Directed,1090,,1
99,432,Directed,1091,,1
100,2244,Directed,1092,,1
100,2077,Directed,1093,,1
100,2299,Directed,1094,,1
100,1695,Directed,1095,,1
100,2453,Directed,1096,,1
100,3404,Directed,1097,,1
100,1337,Directed,1098,,1
100,1960,Directed,1099,,1
100,3384,Directed,1100,,1
100,4510,Directed,1101,,1
100,3565,Directed,1102,,1
100,4442,Directed,1103,,1
100,3573,Directed,1104,,1
100,2485,Directed,1105,,1
100,1209,Directed,1106,,1
101,1751,Directed,1107,,1
101,3937,Directed,1108,,1
102,1202,Directed,1109,,1
102,1765,Directed,1110,,1
102,3791,Directed,1111,,1
102,4468,Directed,1112,,1
102,1026,Directed,1113,,1
102,2993,Directed,1114,,1
102,3191,Directed,1115,,1
102,265,Directed,1116,,1
102,1735,Directed,1117,,1
102,145,Directed,1118,,1
102,1531,Directed,1119,,1
102,724,Directed,1120,,1
102,4331,Directed,1121,,1
102,2375,Directed,1122,,1
102,177,Directed,1123,,1
103,1242,Directed,1124,,1
103,1305,Directed,1125,,1
103,1321,Directed,1126,,1
104,2334,Directed,1127,,1
104,1375,Directed,1128,,1
104,4477,Directed,1129,,1
104,1354,Directed,1130,,1
106,3761,Directed,1131,,1
106,2838,Directed,1132,,1
106,2471,Directed,1133,,1
106,1751,Directed,1134,,1
107,2459,Directed,1135,,1
107,1576,Directed,1136,,2
107,328,Directed,1137,,1
107,423,Directed,1138,,1
107,3770,Directed,1139,,1
107,4488,Directed,1140,,1
107,2801,Directed,1141,,1
107,3312,Directed,1142,,1
107,3465,Directed,1143,,1
107,3586,Directed,1144,,1
109,2169,Directed,1145,,1
109,3880,Directed,1146,,1
109,2368,Directed,1147,,1
109,4565,Directed,1148,,1
109,1054,Directed,1149,,1
111,1134,Directed,1150,,1
111,3553,Directed,1151,,1
112,1778,Directed,1152,,1
112,3077,Directed,1153,,1
112,1745,Directed,1154,,1
112,4018,Directed,1155,,1
113,3063,Directed,1156,,1
113,3813,Directed,1157,,1
114,4350,Directed,1158,,1
114,951,Directed,1159,,1
114,1630,Directed,1160,,1
114,3949,Directed,1161,,1
114,2966,Directed,1162,,1
114,4145,Directed,1163,,1
114,1217,Directed,1164,,1
114,4438,Directed,1165,,1
115,1638,Directed,1166,,1
116,1324,Directed,1167,,1
116,3348,Directed,1168,,3
116,4011,Directed,1169,,1
116,3076,Directed,1170,,1
116,573,Directed,1171,,1
116,2218,Directed,1172,,1
116,3404,Directed,1173,,1
116,3970,Directed,1174,,1
116,2354,Directed,1175,,1
116,2579,Directed,1176,,1
116,116,Directed,1177,,2
116,1974,Directed,1178,,1
116,969,Directed,1179,,2
116,195,Directed,1180,,2
116,4057,Directed,1181,,1
116,2249,Directed,1182,,1
116,951,Directed,1183,,2
116,664,Directed,1184,,1
116,3245,Directed,1185,,1
116,2475,Directed,1186,,1
116,631,Directed,1187,,1
116,2108,Directed,1188,,1
116,3023,Directed,1189,,1
116,165,Directed,1190,,2
116,3764,Directed,1191,,2
116,583,Directed,1192,,1
116,212,Directed,1193,,1
116,2256,Directed,1194,,1
116,3463,Directed,1195,,1
116,4058,Directed,1196,,1
116,941,Directed,1197,,1
116,3674,Directed,1198,,1
116,4110,Directed,1199,,1
116,1040,Directed,1200,,1
116,1404,Directed,1201,,1
116,2908,Directed,1202,,1
117,1147,Directed,1203,,1
117,117,Directed,1204,,1
117,3691,Directed,1205,,1
118,2900,Directed,1206,,1
121,3463,Directed,1207,,1
121,2653,Directed,1208,,1
121,1157,Directed,1209,,1
121,3409,Directed,1210,,1
121,4169,Directed,1211,,2
123,3971,Directed,1212,,1
123,2505,Directed,1213,,1
124,4259,Directed,1214,,1
124,788,Directed,1215,,1
124,499,Directed,1216,,1
124,2251,Directed,1217,,1
124,1415,Directed,1218,,1
124,124,Directed,1219,,1
126,3994,Directed,1220,,1
126,3587,Directed,1221,,1
127,3315,Directed,1222,,1
127,1702,Directed,1223,,1
127,2416,Directed,1224,,1
127,2719,Directed,1225,,1
127,4478,Directed,1226,,1
127,1363,Directed,1227,,1
127,4379,Directed,1228,,1
127,1906,Directed,1229,,1
128,3439,Directed,1230,,1
128,3328,Directed,1231,,1
128,1770,Directed,1232,,1
128,3095,Directed,1233,,1
129,2979,Directed,1234,,1
129,2598,Directed,1235,,1
130,1708,Directed,1236,,1
130,2599,Directed,1237,,1
130,1576,Directed,1238,,1
130,4103,Directed,1239,,1
130,2014,Directed,1240,,1
130,1662,Directed,1241,,1
130,353,Directed,1242,,1
130,2397,Directed,1243,,1
130,3979,Directed,1244,,1
130,1641,Directed,1245,,1
130,2674,Directed,1246,,1
130,1168,Directed,1247,,1
130,1436,Directed,1248,,1
130,2369,Directed,1249,,1
130,4259,Directed,1250,,1
130,3795,Directed,1251,,1
132,2525,Directed,1252,,1
133,4194,Directed,1253,,1
133,2239,Directed,1254,,1
133,4452,Directed,1255,,1
133,4193,Directed,1256,,1
133,540,Directed,1257,,1
133,4383,Directed,1258,,1
133,1978,Directed,1259,,1
133,2121,Directed,1260,,1
134,764,Directed,1261,,1
134,3297,Directed,1262,,1
135,1415,Directed,1263,,1
135,898,Directed,1264,,1
135,4319,Directed,1265,,1
135,4165,Directed,1266,,1
135,1096,Directed,1267,,1
135,4290,Directed,1268,,1
136,3517,Directed,1269,,1
136,3910,Directed,1270,,1
137,713,Directed,1271,,1
137,428,Directed,1272,,1
138,2735,Directed,1273,,1
138,4285,Directed,1274,,1
138,488,Directed,1275,,1
138,1793,Directed,1276,,1
138,4547,Directed,1277,,1
138,3394,Directed,1278,,1
138,392,Directed,1279,,1
138,3092,Directed,1280,,1
139,2023,Directed,1281,,1
139,930,Directed,1282,,1
140,3580,Directed,1283,,1
140,1145,Directed,1284,,1
140,2695,Directed,1285,,1
141,214,Directed,1286,,1
141,1009,Directed,1287,,1
141,951,Directed,1288,,1
141,4143,Directed,1289,,1
141,2210,Directed,1290,,1
141,668,Directed,1291,,1
141,3715,Directed,1292,,1
141,2959,Directed,1293,,1
141,1751,Directed,1294,,1
141,3127,Directed,1295,,1
141,3088,Directed,1296,,1
141,3880,Directed,1297,,1
141,1079,Directed,1298,,1
141,966,Directed,1299,,1
142,2688,Directed,1300,,1
142,1273,Directed,1301,,1
142,2298,Directed,1302,,1
142,4411,Directed,1303,,1
142,3436,Directed,1304,,1
143,858,Directed,1305,,1
143,3077,Directed,1306,,1
143,3572,Directed,1307,,1
143,3581,Directed,1308,,1
144,1223,Directed,1309,,1
145,2705,Directed,1310,,1
145,146,Directed,1311,,1
145,2263,Directed,1312,,1
145,2143,Directed,1313,,1
145,3456,Directed,1314,,1
145,432,Directed,1315,,1
145,3715,Directed,1316,,1
145,2793,Directed,1317,,1
145,4438,Directed,1318,,1
145,145,Directed,1319,,1
145,1090,Directed,1320,,1
145,998,Directed,1321,,1
145,1710,Directed,1322,,1
145,1435,Directed,1323,,1
145,3409,Directed,1324,,1
145,1606,Directed,1325,,1
145,732,Directed,1326,,1
145,1512,Directed,1327,,1
145,891,Directed,1328,,1
145,2108,Directed,1329,,1
146,1169,Directed,1330,,1
146,1091,Directed,1331,,1
146,3127,Directed,1332,,1
146,2256,Directed,1333,,1
146,1282,Directed,1334,,1
146,974,Directed,1335,,2
146,1263,Directed,1336,,1
146,1844,Directed,1337,,1
146,3751,Directed,1338,,1
146,3828,Directed,1339,,1
146,2182,Directed,1340,,1
146,395,Directed,1341,,3
146,499,Directed,1342,,1
146,956,Directed,1343,,1
146,1039,Directed,1344,,1
146,3611,Directed,1345,,2
146,3348,Directed,1346,,1
146,2760,Directed,1347,,2
146,2670,Directed,1348,,2
146,460,Directed,1349,,1
146,1813,Directed,1350,,1
146,4553,Directed,1351,,1
146,1644,Directed,1352,,1
146,2452,Directed,1353,,1
146,2797,Directed,1354,,1
146,2572,Directed,1355,,1
146,3407,Directed,1356,,1
146,2102,Directed,1357,,1
146,2138,Directed,1358,,1
146,1995,Directed,1359,,1
146,3240,Directed,1360,,1
146,2881,Directed,1361,,1
146,4488,Directed,1362,,1
146,3191,Directed,1363,,1
146,1415,Directed,1364,,1
146,1757,Directed,1365,,1
146,2014,Directed,1366,,1
146,2945,Directed,1367,,1
146,2097,Directed,1368,,1
146,1871,Directed,1369,,1
147,2900,Directed,1370,,1
147,4366,Directed,1371,,1
148,4372,Directed,1372,,1
149,3813,Directed,1373,,1
149,3394,Directed,1374,,1
149,4512,Directed,1375,,1
149,2963,Directed,1376,,1
149,1576,Directed,1377,,2
149,1054,Directed,1378,,1
149,1051,Directed,1379,,1
149,665,Directed,1380,,2
149,4103,Directed,1381,,1
149,2444,Directed,1382,,2
149,647,Directed,1383,,1
149,413,Directed,1384,,1
149,2612,Directed,1385,,1
149,4188,Directed,1386,,1
149,2908,Directed,1387,,1
149,1736,Directed,1388,,1
149,3312,Directed,1389,,1
149,1040,Directed,1390,,1
149,2461,Directed,1391,,1
149,3042,Directed,1392,,1
149,1527,Directed,1393,,2
149,494,Directed,1394,,1
149,739,Directed,1395,,1
149,1183,Directed,1396,,1
149,2097,Directed,1397,,1
149,365,Directed,1398,,1
149,956,Directed,1399,,1
149,2009,Directed,1400,,1
149,3407,Directed,1401,,1
149,1995,Directed,1402,,1
149,946,Directed,1403,,1
149,3945,Directed,1404,,1
149,3637,Directed,1405,,1
149,951,Directed,1406,,1
149,4522,Directed,1407,,1
149,3362,Directed,1408,,1
149,2471,Directed,1409,,1
149,462,Directed,1410,,1
149,1986,Directed,1411,,1
149,2502,Directed,1412,,1
149,1478,Directed,1413,,1
149,3146,Directed,1414,,1
150,1082,Directed,1415,,2
150,3837,Directed,1416,,1
150,912,Directed,1417,,1
152,3012,Directed,1418,,1
152,1998,Directed,1419,,1
152,1897,Directed,1420,,1
152,4372,Directed,1421,,1
152,2789,Directed,1422,,1
153,1986,Directed,1423,,1
153,2035,Directed,1424,,1
154,2347,Directed,1425,,1
154,3332,Directed,1426,,1
154,2613,Directed,1427,,2
154,1723,Directed,1428,,1
154,2430,Directed,1429,,1
154,2829,Directed,1430,,1
154,336,Directed,1431,,1
154,3383,Directed,1432,,2
154,4021,Directed,1433,,1
154,2341,Directed,1434,,1
154,3068,Directed,1435,,1
154,2960,Directed,1436,,1
154,2241,Directed,1437,,1
154,1253,Directed,1438,,1
154,1013,Directed,1439,,1
154,246,Directed,1440,,1
154,2875,Directed,1441,,1
154,2834,Directed,1442,,1
154,1937,Directed,1443,,1
154,2161,Directed,1444,,1
154,1785,Directed,1445,,1
154,738,Directed,1446,,1
154,1273,Directed,1447,,2
154,1121,Directed,1448,,1
154,631,Directed,1449,,1
154,1695,Directed,1450,,1
154,4068,Directed,1451,,1
154,348,Directed,1452,,1
154,2037,Directed,1453,,1
154,3812,Directed,1454,,1
154,4350,Directed,1455,,1
154,1076,Directed,1456,,1
154,2783,Directed,1457,,1
154,2102,Directed,1458,,1
154,1630,Directed,1459,,1
154,3274,Directed,1460,,1
154,951,Directed,1461,,2
154,1157,Directed,1462,,1
154,1641,Directed,1463,,1
154,2287,Directed,1464,,1
154,1426,Directed,1465,,1
154,1173,Directed,1466,,3
154,510,Directed,1467,,1
154,2534,Directed,1468,,1
154,4177,Directed,1469,,1
154,1960,Directed,1470,,1
154,4501,Directed,1471,,1
154,2482,Directed,1472,,1
154,3881,Directed,1473,,1
154,3404,Directed,1474,,1
154,3460,Directed,1475,,1
154,3003,Directed,1476,,1
154,2108,Directed,1477,,1
154,847,Directed,1478,,1
154,2730,Directed,1479,,1
154,3813,Directed,1480,,1
154,4363,Directed,1481,,1
154,280,Directed,1482,,1
154,1793,Directed,1483,,1
154,3376,Directed,1484,,1
154,4324,Directed,1485,,1
154,2900,Directed,1486,,1
154,1975,Directed,1487,,1
154,2005,Directed,1488,,1
154,154,Directed,1489,,1
154,4368,Directed,1490,,1
154,4442,Directed,1491,,1
154,2519,Directed,1492,,1
156,2254,Directed,1493,,1
156,308,Directed,1494,,1
156,733,Directed,1495,,1
156,3134,Directed,1496,,1
157,385,Directed,1497,,1
157,2719,Directed,1498,,1
157,1972,Directed,1499,,1
158,1860,Directed,1500,,1
158,1219,Directed,1501,,1
158,4520,Directed,1502,,1
158,327,Directed,1503,,1
158,3459,Directed,1504,,1
158,944,Directed,1505,,1
158,487,Directed,1506,,1
158,1626,Directed,1507,,1
158,732,Directed,1508,,1
158,2930,Directed,1509,,1
158,2870,Directed,1510,,1
158,3858,Directed,1511,,1
158,2733,Directed,1512,,1
158,1512,Directed,1513,,1
158,3333,Directed,1514,,1
158,1319,Directed,1515,,1
158,3394,Directed,1516,,1
158,3653,Directed,1517,,1
159,2274,Directed,1518,,1
159,402,Directed,1519,,1
159,3042,Directed,1520,,1
160,2730,Directed,1521,,1
160,3926,Directed,1522,,1
161,695,Directed,1523,,1
161,1995,Directed,1524,,1
161,4485,Directed,1525,,1
161,2979,Directed,1526,,2
161,3343,Directed,1527,,1
161,1358,Directed,1528,,1
161,4420,Directed,1529,,1
161,2965,Directed,1530,,1
161,694,Directed,1531,,1
161,569,Directed,1532,,1
161,1180,Directed,1533,,1
161,663,Directed,1534,,1
161,3883,Directed,1535,,1
161,4121,Directed,1536,,1
161,1415,Directed,1537,,1
162,2892,Directed,1538,,1
162,2461,Directed,1539,,1
162,1917,Directed,1540,,1
162,3394,Directed,1541,,1
163,2121,Directed,1542,,1
163,3244,Directed,1543,,1
163,2536,Directed,1544,,1
163,1322,Directed,1545,,1
164,1225,Directed,1546,,1
164,2273,Directed,1547,,1
165,3137,Directed,1548,,1
165,974,Directed,1549,,2
165,1481,Directed,1550,,1
165,2312,Directed,1551,,1
165,2030,Directed,1552,,3
165,426,Directed,1553,,6
165,248,Directed,1554,,1
165,2730,Directed,1555,,1
165,165,Directed,1556,,4
165,1426,Directed,1557,,2
165,3441,Directed,1558,,7
165,4343,Directed,1559,,2
165,176,Directed,1560,,2
165,997,Directed,1561,,1
165,3198,Directed,1562,,1
165,338,Directed,1563,,1
165,3306,Directed,1564,,1
165,3469,Directed,1565,,1
165,2505,Directed,1566,,1
165,3670,Directed,1567,,1
165,2136,Directed,1568,,1
165,3261,Directed,1569,,2
165,3619,Directed,1570,,1
165,2719,Directed,1571,,1
165,427,Directed,1572,,1
165,394,Directed,1573,,1
165,4307,Directed,1574,,1
165,2579,Directed,1575,,1
165,907,Directed,1576,,1
165,3274,Directed,1577,,2
165,3813,Directed,1578,,1
165,1545,Directed,1579,,1
165,3425,Directed,1580,,1
165,2124,Directed,1581,,1
165,2492,Directed,1582,,1
165,1778,Directed,1583,,1
165,1220,Directed,1584,,1
165,1848,Directed,1585,,1
165,2908,Directed,1586,,1
165,4510,Directed,1587,,1
165,2728,Directed,1588,,1
165,4177,Directed,1589,,1
165,3517,Directed,1590,,1
165,2930,Directed,1591,,1
165,301,Directed,1592,,1
165,2338,Directed,1593,,1
165,3554,Directed,1594,,1
165,1587,Directed,1595,,1
165,1173,Directed,1596,,1
165,2980,Directed,1597,,1
165,1650,Directed,1598,,1
165,654,Directed,1599,,1
165,2239,Directed,1600,,1
165,1942,Directed,1601,,1
165,4520,Directed,1602,,1
165,1417,Directed,1603,,1
165,959,Directed,1604,,1
165,1257,Directed,1605,,1
165,3715,Directed,1606,,1
165,3043,Directed,1607,,1
165,4050,Directed,1608,,1
165,4123,Directed,1609,,1
165,3868,Directed,1610,,1
165,2452,Directed,1611,,1
165,4477,Directed,1612,,1
165,2794,Directed,1613,,1
165,1145,Directed,1614,,1
165,2393,Directed,1615,,1
165,1252,Directed,1616,,1
165,4492,Directed,1617,,1
165,3976,Directed,1618,,1
165,2506,Directed,1619,,1
165,512,Directed,1620,,1
165,3033,Directed,1621,,1
167,3994,Directed,1622,,1
167,1094,Directed,1623,,1
168,336,Directed,1624,,1
168,3342,Directed,1625,,1
168,674,Directed,1626,,1
168,2338,Directed,1627,,1
168,2835,Directed,1628,,1
168,1313,Directed,1629,,1
168,2613,Directed,1630,,1
168,301,Directed,1631,,1
168,2563,Directed,1632,,1
168,3738,Directed,1633,,1
168,2355,Directed,1634,,1
168,4036,Directed,1635,,1
170,2452,Directed,1636,,1
170,2358,Directed,1637,,1
170,3207,Directed,1638,,1
170,2444,Directed,1639,,1
170,4511,Directed,1640,,1
172,2960,Directed,1641,,1
172,3468,Directed,1642,,1
173,3045,Directed,1643,,1
173,722,Directed,1644,,1
173,2610,Directed,1645,,1
174,176,Directed,1646,,1
174,174,Directed,1647,,1
174,3041,Directed,1648,,1
174,4177,Directed,1649,,1
174,708,Directed,1650,,1
174,2563,Directed,1651,,1
174,2378,Directed,1652,,1
174,3348,Directed,1653,,1
175,4450,Directed,1654,,1
175,2812,Directed,1655,,1
176,4307,Directed,1656,,5
176,3084,Directed,1657,,2
176,426,Directed,1658,,10
176,1049,Directed,1659,,1
176,2030,Directed,1660,,2
176,1209,Directed,1661,,1
176,2663,Directed,1662,,1
176,1749,Directed,1663,,2
176,2312,Directed,1664,,2
176,1044,Directed,1665,,2
176,2904,Directed,1666,,2
176,695,Directed,1667,,1
176,4444,Directed,1668,,1
176,1346,Directed,1669,,1
176,3111,Directed,1670,,1
176,1587,Directed,1671,,2
176,2115,Directed,1672,,1
176,2373,Directed,1673,,1
176,1702,Directed,1674,,1
176,4443,Directed,1675,,1
176,3681,Directed,1676,,1
176,1257,Directed,1677,,2
176,1415,Directed,1678,,4
176,3747,Directed,1679,,1
176,3637,Directed,1680,,1
176,974,Directed,1681,,12
176,3247,Directed,1682,,1
176,2719,Directed,1683,,1
176,3864,Directed,1684,,1
176,2195,Directed,1685,,1
176,2084,Directed,1686,,1
176,3353,Directed,1687,,1
176,2785,Directed,1688,,1
176,2692,Directed,1689,,1
176,3012,Directed,1690,,1
176,366,Directed,1691,,1
176,3306,Directed,1692,,1
176,2930,Directed,1693,,3
176,2582,Directed,1694,,1
176,3858,Directed,1695,,6
176,2121,Directed,1696,,6
176,2323,Directed,1697,,7
176,997,Directed,1698,,1
176,2038,Directed,1699,,1
176,941,Directed,1700,,2
176,1426,Directed,1701,,3
176,986,Directed,1702,,2
176,4478,Directed,1703,,2
176,1946,Directed,1704,,1
176,2615,Directed,1705,,2
176,2380,Directed,1706,,1
176,490,Directed,1707,,1
176,417,Directed,1708,,1
176,2293,Directed,1709,,1
176,954,Directed,1710,,1
176,1518,Directed,1711,,1
176,3759,Directed,1712,,1
176,3511,Directed,1713,,2
176,1978,Directed,1714,,5
176,3619,Directed,1715,,3
176,2430,Directed,1716,,1
176,3441,Directed,1717,,1
176,2210,Directed,1718,,3
176,1306,Directed,1719,,1
176,2979,Directed,1720,,1
176,3348,Directed,1721,,3
176,4362,Directed,1722,,1
176,3469,Directed,1723,,1
176,3834,Directed,1724,,1
176,2249,Directed,1725,,2
176,3062,Directed,1726,,1
176,3198,Directed,1727,,2
176,3308,Directed,1728,,1
176,4488,Directed,1729,,1
176,1979,Directed,1730,,1
176,733,Directed,1731,,1
176,2961,Directed,1732,,1
176,3045,Directed,1733,,2
176,3340,Directed,1734,,1
176,2697,Directed,1735,,2
176,3267,Directed,1736,,1
176,1798,Directed,1737,,1
176,2234,Directed,1738,,1
176,4452,Directed,1739,,1
176,1650,Directed,1740,,3
176,264,Directed,1741,,1
176,951,Directed,1742,,2
176,1173,Directed,1743,,7
176,4366,Directed,1744,,1
176,1460,Directed,1745,,1
176,2833,Directed,1746,,1
176,2678,Directed,1747,,1
176,4177,Directed,1748,,5
176,764,Directed,1749,,2
176,462,Directed,1750,,1
176,1553,Directed,1751,,1
176,1609,Directed,1752,,1
176,4124,Directed,1753,,1
176,728,Directed,1754,,2
176,969,Directed,1755,,1
176,4436,Directed,1756,,1
176,1375,Directed,1757,,1
176,360,Directed,1758,,1
176,1434,Directed,1759,,1
176,2536,Directed,1760,,2
176,299,Directed,1761,,1
176,176,Directed,1762,,4
176,3689,Directed,1763,,1
176,906,Directed,1764,,1
